 M  b329wd5/(AC)n 
 M  206xf4_a/(AC)n 
 M  259vh9_b/(AC)n 
 M  a053wd1/(AC)n 
 M  036ya1_a/(AC)n 
 M  a240yg1/(AC)n 
 M  311we5/(AC)n 
 M  123ya1/(AC)n 
 M  b301ze5/(AC)n 
 M  147yg7/(AC)n 
 M  a048yg5/(AC)n 
 M  295xh1/(AC)n 
 M  344ta9/(AC)n 
 M  a054yg5/(AC)n 
 M  a337wc9/(AC)n 
 M  212xg5_t/(AC)n 
 M  b330zc5/(AC)n 
 M  a049ze5/(AC)n 
 M  248yb9_a/(AC)n 
 M  122xc1/(AC)n 
 M  200vg9/(AC)n 
 M  326zd5/(AC)n 
 M  324wc9/(AC)n 
 M  301xf5/(AC)n 
 M  260yh1/(AC)n 
 M  094ye5/(AC)n 
 M  a112we9/(AC)n 
 M  b326xg9/(AC)n 
 M  193yf8/(AC)n 
 M  b304yb9/(AC)n 
 M  a112wb5/(AC)n 
 M  038xd8/(AC)n 
 M  330yd9/(AC)n 
 M  116yg11/(AC)n 
 M  333wd5/(AC)n 
 M  164xe3/(AC)n 
 M  a085yf1/(AC)n 
 M  a037zc9/(AC)n 
 M  a350wh5/(AC)n 
 M  b077zd1/(AC)n 
 M  029xc9/(AC)n 
 M  b015xf5/(AC)n 
 M  296wd5_b/(AC)n 
 M  240yd2/(AC)n 
 M  079xb3_a/(AC)n 
 M  b080zf9/(AC)n 
 M  a131wh5/(AC)n 
 M  297yh9/(AC)n 
 M  254vd5_a/(AC)n 
 M  a310wd9/(AC)n 
 M  a299yc1/(AC)n 
 M  a132zb9/(AC)n 
 M  b006xg9/(AC)n 
 M  164zb8_b/(AC)n 
 M  a176zh5/(AC)n 
 M  a299zc5/(AC)n 
 M  b325wa5/(AC)n 
 M  224ye9/(AC)n 
 M  b349xb1/(AC)n 
 M  b021yb9/(AC)n 
 M  295xg9_b/(AC)n 
 M  248zc1/(AC)n 
 M  D19S49/(AC)n 
 M  214yf12/(AC)n 
 M  284yg5/(AC)n 
 M  b030we1/(AC)n 
 M  a115wg5/(AC)n 
 M  347ze1/(AC)n 
 M  b343wf1/(AC)n 
 M  b350we1/(AC)n 
 M  c001yb1/(AC)n 
 M  a246yb1/(AC)n 
 M  119xh6_t/(AC)n 
 M  207wc3/(AC)n 
 M  a351xe5/(AC)n 
 M  a343xc9/(AC)n 
 M  077xd3/(AC)n 
 M  248yc5/(AC)n 
 M  a131wf1/(AC)n 
 M  338td9/(AC)n 
 M  248td1_b/(AC)n 
 M  a217zh9/(AC)n 
 M  a130ya9/(AC)n 
 M  303zd5/(AC)n 
 M  317te5/(AC)n 
 M  218yg3/(AC)n 
 M  c017ze1/(AC)n 
 M  a086we9/(AC)n 
 M  120xc7/(AC)n 
 M  197xb12/(AC)n 
 M  b038ya9/(AC)n 
 M  a141xd9/(AC)n 
 M  123yf8/(AC)n 
 M  b291xd9/(AC)n 
 M  142xh4/(AC)n 
 M  029yc3/(AC)n 
 M  273yh9/(AC)n 
 M  b299yd1/(AC)n 
 M  b298yh5/(AC)n 
 M  c028zc5/(AC)n 
 M  a153yf5/(AC)n 
 M  276xh1/(AC)n 
 M  066xh3/(AC)n 
 M  046xf6/(AC)n 
 M  218xe7_b/(AC)n 
 M  289yh9/(AC)n 
 M  D21S258/(AC)n 
 M  284xe9/(AC)n 
 M  b321wf5/(AC)n 
 M  b361ye9/(AC)n 
 M  234wa5_t/(AC)n 
 M  295yg5/(AC)n 
 M  D21S219/(AC)n 
 M  288yg5/(AC)n 
 M  a086yf9/(AC)n 
 M  261zg1/(AC)n 
 M  D21S167/(AC)n 
 M  D21S65/(AC)n 
 M  031xc5/(AC)n 
 M  260ze9_t/(AC)n 
 M  206zc7/(AC)n 
 M  b008ze5/(AC)n 
 M  b347zc1/(AC)n 
 M  b298xd5/(AC)n 
 M  217xf4_b/(AC)n 
 M  D22S264/(AC)n 
 M  292va9/(AC)n 
 M  309wd5/(AC)n 
 M  D22S156/(AC)n 
 M  183xe9/(AC)n 
 M  b320ve9/(AC)n 
 M  b294zc1/(AC)n 
 M  106xd2/(AC)n 
 M  225xf6_b/(AC)n 
 M  112yb4/(AC)n 
 M  a142zf5/(AC)n 
 M  182xd12/(AC)n 
 M  262vh5_b/(AC)n 
 M  273vd9/(AC)n 
 M  a046za5/(AC)n 
 M  b002xe9/(AC)n 
 M  164th8_t/(AC)n 
 M  b040xd1/(AC)n 
 M  268yg1/(AC)n 
 M  FINK22/(AC)n 
 M  b337zh9/(AC)n 
 M  212xe5/(AC)n 
 M  b285yg9/(AC)n 
 M  a184wf1/(AC)n 
 M  a163tc1/(AC)n 
 M  234yf12/(AC)n 
 M  a176zb1/(AC)n 
 M  DXS451/(AC)n 
 M  135xe7/(AC)n 
 M  260ye5/(AC)n 
 M  a121xc9/(AC)n 
 M  112xf2/(AC)n 
 M  217xa5/(AC)n 
 M  297yd1/(AC)n 
 M  DXS538/(AC)n 
 M  338xa5/(AC)n 
 M  a183wf5/(AC)n 
 M  238yc11/(AC)n 
 M  a130yb1/(AC)n 
 M  203wf4/(AC)n 
 M  a246ze9/(AC)n 
 M  c024xc5/(AC)n 
 M  119xd6/(AC)n 
 M  151xf6_t/(AC)n 
 M  a040ye1/(AC)n 
 M  056yb8/(AC)n 
 M  288ye9/(AC)n 
 M  136yc7_t/(AC)n 
 M  270zd9/(AC)n 
 M  340ye1/(AC)n 
 M  274zb5/(AC)n 
 M  203yd8/(AC)n 
 M  328xb1/(AC)n 
 M  b291ye5/(AC)n 
 M  b319ya5/(AC)n 
 M  248we5/(AC)n 
 M  a053yb9/(AC)n 
 M  203ze11/(AC)n 
 M  150xf10/(AC)n 
 M  b353yd1/(AC)n 
 M  207xb8/(AC)n 
 M  196xa1/(AC)n 
 M  105xc5_t/(AC)n 
 M  265va5/(AC)n 
 M  a074tf9/(AC)n 
 M  c025yb9/(AC)n 
 M  b018wd9/(AC)n 
 M  b041yf9/(AC)n 
 M  287ze5/(AC)n 
 M  224zg11_t/(AC)n 
 M  345wg9/(AC)n 
 M  199wc7/(AC)n 
 M  a121ze5/(AC)n 
 M  a065wd9/(AC)n 
 M  276xh9/(AC)n 
 M  312zb9/(AC)n 
 A  PR 
 E  END-OF-DATA 
